GameID,Date,home_team,away_team,home_score,away_score,winner,venue
SEA202205110,"May 11, 2022",Seattle Mariners,Philadelphia Phillies,2,4,Philadelphia Phillies,T-Mobile Park
SFN202205110,"May 11, 2022",San Francisco Giants,Colorado Rockies,7,1,San Francisco Giants,Oracle Park
PIT202205110,"May 11, 2022",Pittsburgh Pirates,Los Angeles Dodgers,5,3,Pittsburgh Pirates,PNC Park
TEX202205110,"May 11, 2022",Texas Rangers,Kansas City Royals,2,8,Kansas City Royals,Globe Life Field
SDN202205110,"May 11, 2022",San Diego Padres,Chicago Cubs,5,7,Chicago Cubs,Petco Park
MIN202205110,"May 11, 2022",Minnesota Twins,Houston Astros,3,11,Houston Astros,3:33
SLN202205120,"May 12, 2022",St. Louis Cardinals,Baltimore Orioles,2,3,Baltimore Orioles,Busch Stadium III
PIT202205120,"May 12, 2022",Pittsburgh Pirates,Cincinnati Reds,0,4,Cincinnati Reds,PNC Park
CHA202205120,"May 12, 2022",Chicago White Sox,New York Yankees,7,15,New York Yankees,Guaranteed Rate Field
LAN202205120,"May 12, 2022",Los Angeles Dodgers,Philadelphia Phillies,7,9,Philadelphia Phillies,Dodger Stadium
TEX202205120,"May 12, 2022",Texas Rangers,Kansas City Royals,3,1,Texas Rangers,Globe Life Field
MIN202205120,"May 12, 2022",Minnesota Twins,Houston Astros,0,5,Houston Astros,Target Field
WAS202205120,"May 12, 2022",Washington Nationals,New York Mets,1,4,New York Mets,Nationals Park
ARI202205130,"May 13, 2022",Arizona Diamondbacks,Chicago Cubs,4,3,Arizona Diamondbacks,Chase Field
LAN202205130,"May 13, 2022",Los Angeles Dodgers,Philadelphia Phillies,10,12,Philadelphia Phillies,Dodger Stadium
DET202205120,"May 12, 2022",Detroit Tigers,Oakland Athletics,3,5,Oakland Athletics,Comerica Park
COL202205130,"May 13, 2022",Colorado Rockies,Kansas City Royals,10,14,Kansas City Royals,Coors Field
NYN202205130,"May 13, 2022",New York Mets,Seattle Mariners,1,2,Seattle Mariners,Citi Field
ATL202205130,"May 13, 2022",Atlanta Braves,San Diego Padres,6,11,San Diego Padres,Truist Park
CHA202205130,"May 13, 2022",Chicago White Sox,New York Yankees,4,10,New York Yankees,Guaranteed Rate Field
PIT202205130,"May 13, 2022",Pittsburgh Pirates,Cincinnati Reds,2,8,Cincinnati Reds,PNC Park
OAK202205130,"May 13, 2022",Oakland Athletics,Los Angeles Angels,0,2,Los Angeles Angels,RingCentral Coliseum
TBA202205130,"May 13, 2022",Tampa Bay Rays,Toronto Blue Jays,5,2,Tampa Bay Rays,Tropicana Field
MIA202205130,"May 13, 2022",Miami Marlins,Milwaukee Brewers,1,2,Milwaukee Brewers,loanDepot park
MIN202205130,"May 13, 2022",Minnesota Twins,Cleveland Guardians,12,8,Minnesota Twins,Target Field
WAS202205130,"May 13, 2022",Washington Nationals,Houston Astros,1,6,Houston Astros,Nationals Park
CHA202205140,"May 14, 2022",Chicago White Sox,New York Yankees,3,2,Chicago White Sox,Guaranteed Rate Field
DET202205130,"May 13, 2022",Detroit Tigers,Baltimore Orioles,4,2,Detroit Tigers,Comerica Park
ATL202205140,"May 14, 2022",Atlanta Braves,San Diego Padres,6,5,Atlanta Braves,Truist Park
SLN202205130,"May 13, 2022",St. Louis Cardinals,San Francisco Giants,2,8,San Francisco Giants,Busch Stadium III
ARI202205140,"May 14, 2022",Arizona Diamondbacks,Chicago Cubs,2,4,Chicago Cubs,Chase Field
MIN202205140,"May 14, 2022",Minnesota Twins,Cleveland Guardians,2,3,Cleveland Guardians,Target Field
DET202205140,"May 14, 2022",Detroit Tigers,Baltimore Orioles,3,0,Detroit Tigers,Comerica Park
OAK202205142,"May 14, 2022",Oakland Athletics,Los Angeles Angels,1,9,Los Angeles Angels,RingCentral Coliseum
TEX202205130,"May 13, 2022",Texas Rangers,Boston Red Sox,1,7,Boston Red Sox,Globe Life Field
LAN202205140,"May 14, 2022",Los Angeles Dodgers,Philadelphia Phillies,3,8,Philadelphia Phillies,Dodger Stadium
COL202205140,"May 14, 2022",Colorado Rockies,Kansas City Royals,10,4,Colorado Rockies,Coors Field
MIA202205140,"May 14, 2022",Miami Marlins,Milwaukee Brewers,9,3,Miami Marlins,loanDepot park
OAK202205141,"May 14, 2022",Oakland Athletics,Los Angeles Angels,4,3,Oakland Athletics,RingCentral Coliseum
SLN202205140,"May 14, 2022",St. Louis Cardinals,San Francisco Giants,4,0,St. Louis Cardinals,Busch Stadium III
PIT202205140,"May 14, 2022",Pittsburgh Pirates,Cincinnati Reds,3,1,Pittsburgh Pirates,PNC Park
NYN202205140,"May 14, 2022",New York Mets,Seattle Mariners,5,4,New York Mets,Citi Field
ARI202205150,"May 15, 2022",Arizona Diamondbacks,Chicago Cubs,2,3,Chicago Cubs,Chase Field
TEX202205140,"May 14, 2022",Texas Rangers,Boston Red Sox,3,11,Boston Red Sox,Globe Life Field
ATL202205150,"May 15, 2022",Atlanta Braves,San Diego Padres,3,7,San Diego Padres,Truist Park
WAS202205140,"May 14, 2022",Washington Nationals,Houston Astros,13,6,Washington Nationals,Nationals Park
CHA202205150,"May 15, 2022",Chicago White Sox,New York Yankees,1,5,New York Yankees,Guaranteed Rate Field
COL202205150,"May 15, 2022",Colorado Rockies,Kansas City Royals,7,8,Kansas City Royals,Coors Field
DET202205150,"May 15, 2022",Detroit Tigers,Baltimore Orioles,5,1,Detroit Tigers,Comerica Park
NYN202205150,"May 15, 2022",New York Mets,Seattle Mariners,7,8,Seattle Mariners,Citi Field
TEX202205150,"May 15, 2022",Texas Rangers,Boston Red Sox,7,1,Texas Rangers,Globe Life Field
TBA202205140,"May 14, 2022",Tampa Bay Rays,Toronto Blue Jays,1,5,Toronto Blue Jays,Tropicana Field
LAN202205150,"May 15, 2022",Los Angeles Dodgers,Philadelphia Phillies,5,4,Los Angeles Dodgers,Dodger Stadium
SLN202205150,"May 15, 2022",St. Louis Cardinals,San Francisco Giants,15,6,St. Louis Cardinals,Busch Stadium III
PIT202205150,"May 15, 2022",Pittsburgh Pirates,Cincinnati Reds,1,0,Pittsburgh Pirates,PNC Park
MIN202205150,"May 15, 2022",Minnesota Twins,Cleveland Guardians,3,1,Minnesota Twins,Target Field
TBA202205150,"May 15, 2022",Tampa Bay Rays,Toronto Blue Jays,3,0,Tampa Bay Rays,Tropicana Field
WAS202205150,"May 15, 2022",Washington Nationals,Houston Astros,0,8,Houston Astros,Nationals Park
MIA202205150,"May 15, 2022",Miami Marlins,Milwaukee Brewers,3,7,Milwaukee Brewers,loanDepot park
OAK202205150,"May 15, 2022",Oakland Athletics,Los Angeles Angels,1,4,Los Angeles Angels,RingCentral Coliseum
BOS202205160,"May 16, 2022",Boston Red Sox,Houston Astros,6,3,Boston Red Sox,Fenway Park
COL202205160,"May 16, 2022",Colorado Rockies,San Francisco Giants,6,7,San Francisco Giants,Coors Field
BAL202205160,"May 16, 2022",Baltimore Orioles,New York Yankees,2,6,New York Yankees,Oriole Park at Camden Yards
KCA202205160,"May 16, 2022",Kansas City Royals,Chicago White Sox,3,5,Chicago White Sox,Kauffman Stadium
CHN202205160,"May 16, 2022",Chicago Cubs,Pittsburgh Pirates,9,0,Chicago Cubs,Wrigley Field
OAK202205160,"May 16, 2022",Oakland Athletics,Minnesota Twins,1,3,Minnesota Twins,RingCentral Coliseum
MIL202205160,"May 16, 2022",Milwaukee Brewers,Atlanta Braves,1,0,Milwaukee Brewers,American Family Field
BAL202205170,"May 17, 2022",Baltimore Orioles,New York Yankees,4,5,New York Yankees,Oriole Park at Camden Yards
TBA202205160,"May 16, 2022",Tampa Bay Rays,Detroit Tigers,2,3,Detroit Tigers,Tropicana Field
MIA202205160,"May 16, 2022",Miami Marlins,Washington Nationals,8,2,Miami Marlins,loanDepot park
COL202205170,"May 17, 2022",Colorado Rockies,San Francisco Giants,7,10,San Francisco Giants,Coors Field
BOS202205170,"May 17, 2022",Boston Red Sox,Houston Astros,4,13,Houston Astros,Fenway Park
TEX202205160,"May 16, 2022",Texas Rangers,Los Angeles Angels,7,4,Texas Rangers,Globe Life Field
CHN202205170,"May 17, 2022",Chicago Cubs,Pittsburgh Pirates,7,0,Chicago Cubs,Wrigley Field
LAN202205160,"May 16, 2022",Los Angeles Dodgers,Arizona Diamondbacks,5,4,Los Angeles Dodgers,Dodger Stadium
KCA202205172,"May 17, 2022",Kansas City Royals,Chicago White Sox,2,1,Kansas City Royals,Kauffman Stadium
NYN202205171,"May 17, 2022",New York Mets,St. Louis Cardinals,3,1,New York Mets,2:54
TOR202205160,"May 16, 2022",Toronto Blue Jays,Seattle Mariners,6,2,Toronto Blue Jays,Rogers Centre
KCA202205171,"May 17, 2022",Kansas City Royals,Chicago White Sox,0,3,Chicago White Sox,Kauffman Stadium
CLE202205170,"May 17, 2022",Cleveland Guardians,Cincinnati Reds,4,5,Cincinnati Reds,Progressive Field
MIL202205170,"May 17, 2022",Milwaukee Brewers,Atlanta Braves,0,3,Atlanta Braves,American Family Field
PHI202205170,"May 17, 2022",Philadelphia Phillies,San Diego Padres,0,3,San Diego Padres,Citizens Bank Park
LAN202205172,"May 17, 2022",Los Angeles Dodgers,Arizona Diamondbacks,12,3,Los Angeles Dodgers,Dodger Stadium
MIA202205170,"May 17, 2022",Miami Marlins,Washington Nationals,5,1,Miami Marlins,loanDepot park
LAN202205171,"May 17, 2022",Los Angeles Dodgers,Arizona Diamondbacks,7,6,Los Angeles Dodgers,Dodger Stadium
NYN202205172,"May 17, 2022",New York Mets,St. Louis Cardinals,3,4,St. Louis Cardinals,Citi Field
OAK202205170,"May 17, 2022",Oakland Athletics,Minnesota Twins,5,2,Oakland Athletics,RingCentral Coliseum
BOS202205180,"May 18, 2022",Boston Red Sox,Houston Astros,5,1,Boston Red Sox,Fenway Park
TBA202205170,"May 17, 2022",Tampa Bay Rays,Detroit Tigers,8,1,Tampa Bay Rays,Tropicana Field
TEX202205170,"May 17, 2022",Texas Rangers,Los Angeles Angels,10,5,Texas Rangers,Globe Life Field
CHN202205180,"May 18, 2022",Chicago Cubs,Pittsburgh Pirates,2,3,Pittsburgh Pirates,Wrigley Field
KCA202205180,"May 18, 2022",Kansas City Royals,Chicago White Sox,6,2,Kansas City Royals,Kauffman Stadium
BAL202205180,"May 18, 2022",Baltimore Orioles,New York Yankees,2,3,New York Yankees,Oriole Park at Camden Yards
NYN202205180,"May 18, 2022",New York Mets,St. Louis Cardinals,11,4,New York Mets,Citi Field
TOR202205170,"May 17, 2022",Toronto Blue Jays,Seattle Mariners,3,0,Toronto Blue Jays,Rogers Centre
COL202205180,"May 18, 2022",Colorado Rockies,San Francisco Giants,5,3,Colorado Rockies,Coors Field
MIA202205180,"May 18, 2022",Miami Marlins,Washington Nationals,4,5,Washington Nationals,loanDepot park
MIL202205180,"May 18, 2022",Milwaukee Brewers,Atlanta Braves,7,6,Milwaukee Brewers,American Family Field
TOR202205180,"May 18, 2022",Toronto Blue Jays,Seattle Mariners,1,5,Seattle Mariners,Rogers Centre
TBA202205180,"May 18, 2022",Tampa Bay Rays,Detroit Tigers,6,1,Tampa Bay Rays,Tropicana Field
LAN202205180,"May 18, 2022",Los Angeles Dodgers,Arizona Diamondbacks,5,3,Los Angeles Dodgers,Dodger Stadium
PHI202205180,"May 18, 2022",Philadelphia Phillies,San Diego Padres,3,0,Philadelphia Phillies,Citizens Bank Park
CLE202205190,"May 19, 2022",Cleveland Guardians,Cincinnati Reds,2,4,Cincinnati Reds,Progressive Field
BOS202205190,"May 19, 2022",Boston Red Sox,Seattle Mariners,12,6,Boston Red Sox,Fenway Park
PHI202205190,"May 19, 2022",Philadelphia Phillies,San Diego Padres,0,2,San Diego Padres,Citizens Bank Park
TEX202205180,"May 18, 2022",Texas Rangers,Los Angeles Angels,6,5,Texas Rangers,Globe Life Field
NYN202205190,"May 19, 2022",New York Mets,St. Louis Cardinals,7,6,New York Mets,Citi Field
OAK202205180,"May 18, 2022",Oakland Athletics,Minnesota Twins,4,14,Minnesota Twins,RingCentral Coliseum
BAL202205190,"May 19, 2022",Baltimore Orioles,New York Yankees,9,6,Baltimore Orioles,Oriole Park at Camden Yards
KCA202205190,"May 19, 2022",Kansas City Royals,Chicago White Sox,4,7,Chicago White Sox,Kauffman Stadium
CHN202205200,"May 20, 2022",Chicago Cubs,Arizona Diamondbacks,6,10,Arizona Diamondbacks,Wrigley Field
HOU202205190,"May 19, 2022",Houston Astros,Texas Rangers,5,1,Houston Astros,Minute Maid Park
CLE202205200,"May 20, 2022",Cleveland Guardians,Detroit Tigers,6,1,Cleveland Guardians,Progressive Field
BAL202205200,"May 20, 2022",Baltimore Orioles,Tampa Bay Rays,8,6,Baltimore Orioles,Oriole Park at Camden Yards
MIA202205200,"May 20, 2022",Miami Marlins,Atlanta Braves,3,5,Atlanta Braves,loanDepot park
ANA202205200,"May 20, 2022",Los Angeles Angels,Oakland Athletics,2,4,Oakland Athletics,Angel Stadium of Anaheim
PHI202205200,"May 20, 2022",Philadelphia Phillies,Los Angeles Dodgers,1,4,Los Angeles Dodgers,Citizens Bank Park
PIT202205200,"May 20, 2022",Pittsburgh Pirates,St. Louis Cardinals,3,5,St. Louis Cardinals,PNC Park
BOS202205200,"May 20, 2022",Boston Red Sox,Seattle Mariners,7,3,Boston Red Sox,Fenway Park
CHN202205190,"May 19, 2022",Chicago Cubs,Arizona Diamondbacks,1,3,Arizona Diamondbacks,Wrigley Field
SFN202205200,"May 20, 2022",San Francisco Giants,San Diego Padres,7,8,San Diego Padres,Oracle Park
HOU202205200,"May 20, 2022",Houston Astros,Texas Rangers,0,3,Texas Rangers,Minute Maid Park
KCA202205200,"May 20, 2022",Kansas City Royals,Minnesota Twins,4,6,Minnesota Twins,Kauffman Stadium
MIL202205200,"May 20, 2022",Milwaukee Brewers,Washington Nationals,7,0,Milwaukee Brewers,American Family Field
TOR202205200,"May 20, 2022",Toronto Blue Jays,Cincinnati Reds,2,1,Toronto Blue Jays,Rogers Centre
BOS202205210,"May 21, 2022",Boston Red Sox,Seattle Mariners,6,5,Boston Red Sox,Fenway Park
BAL202205210,"May 21, 2022",Baltimore Orioles,Tampa Bay Rays,1,6,Tampa Bay Rays,Oriole Park at Camden Yards
ANA202205210,"May 21, 2022",Los Angeles Angels,Oakland Athletics,5,3,Los Angeles Angels,Angel Stadium of Anaheim
HOU202205210,"May 21, 2022",Houston Astros,Texas Rangers,2,1,Houston Astros,Minute Maid Park
KCA202205210,"May 21, 2022",Kansas City Royals,Minnesota Twins,2,9,Minnesota Twins,Kauffman Stadium
COL202205211,"May 21, 2022",Colorado Rockies,New York Mets,1,5,New York Mets,Coors Field
MIA202205210,"May 21, 2022",Miami Marlins,Atlanta Braves,3,4,Atlanta Braves,loanDepot park
COL202205212,"May 21, 2022",Colorado Rockies,New York Mets,11,3,Colorado Rockies,Coors Field
SFN202205210,"May 21, 2022",San Francisco Giants,San Diego Padres,1,2,San Diego Padres,Oracle Park
MIL202205210,"May 21, 2022",Milwaukee Brewers,Washington Nationals,5,1,Milwaukee Brewers,American Family Field
CHN202205210,"May 21, 2022",Chicago Cubs,Arizona Diamondbacks,6,7,Arizona Diamondbacks,Wrigley Field
CHN202205220,"May 22, 2022",Chicago Cubs,Arizona Diamondbacks,5,4,Chicago Cubs,Wrigley Field
PHI202205210,"May 21, 2022",Philadelphia Phillies,Los Angeles Dodgers,4,7,Los Angeles Dodgers,Citizens Bank Park
TOR202205210,"May 21, 2022",Toronto Blue Jays,Cincinnati Reds,3,1,Toronto Blue Jays,Rogers Centre
PIT202205210,"May 21, 2022",Pittsburgh Pirates,St. Louis Cardinals,4,5,St. Louis Cardinals,PNC Park
COL202205220,"May 22, 2022",Colorado Rockies,New York Mets,0,2,New York Mets,Coors Field
BOS202205220,"May 22, 2022",Boston Red Sox,Seattle Mariners,8,4,Boston Red Sox,Fenway Park
BAL202205220,"May 22, 2022",Baltimore Orioles,Tampa Bay Rays,7,6,Baltimore Orioles,Oriole Park at Camden Yards
HOU202205220,"May 22, 2022",Houston Astros,Texas Rangers,5,2,Houston Astros,Minute Maid Park
NYA202205210,"May 21, 2022",New York Yankees,Chicago White Sox,7,5,New York Yankees,Yankee Stadium III
MIL202205220,"May 22, 2022",Milwaukee Brewers,Washington Nationals,2,8,Washington Nationals,American Family Field
CLE202205220,"May 22, 2022",Cleveland Guardians,Detroit Tigers,2,4,Detroit Tigers,Progressive Field
PHI202205220,"May 22, 2022",Philadelphia Phillies,Los Angeles Dodgers,4,3,Philadelphia Phillies,Citizens Bank Park
KCA202205220,"May 22, 2022",Kansas City Royals,Minnesota Twins,6,7,Minnesota Twins,Kauffman Stadium
ANA202205220,"May 22, 2022",Los Angeles Angels,Oakland Athletics,4,1,Los Angeles Angels,Angel Stadium of Anaheim
MIA202205220,"May 22, 2022",Miami Marlins,Atlanta Braves,4,3,Miami Marlins,loanDepot park
SFN202205220,"May 22, 2022",San Francisco Giants,San Diego Padres,1,10,San Diego Padres,Oracle Park
PIT202205220,"May 22, 2022",Pittsburgh Pirates,St. Louis Cardinals,4,18,St. Louis Cardinals,PNC Park
CIN202205230,"May 23, 2022",Cincinnati Reds,Chicago Cubs,4,7,Chicago Cubs,Great American Ball Park
NYA202205222,"May 22, 2022",New York Yankees,Chicago White Sox,0,5,Chicago White Sox,Yankee Stadium III
HOU202205230,"May 23, 2022",Houston Astros,Cleveland Guardians,1,6,Cleveland Guardians,Minute Maid Park
ATL202205230,"May 23, 2022",Atlanta Braves,Philadelphia Phillies,3,7,Philadelphia Phillies,Truist Park
NYA202205221,"May 22, 2022",New York Yankees,Chicago White Sox,1,3,Chicago White Sox,3:09
TOR202205220,"May 22, 2022",Toronto Blue Jays,Cincinnati Reds,2,3,Cincinnati Reds,Rogers Centre
NYA202205230,"May 23, 2022",New York Yankees,Baltimore Orioles,4,6,Baltimore Orioles,Yankee Stadium III
MIN202205230,"May 23, 2022",Minnesota Twins,Detroit Tigers,5,4,Minnesota Twins,Target Field
SDN202205230,"May 23, 2022",San Diego Padres,Milwaukee Brewers,3,2,San Diego Padres,Petco Park
PIT202205230,"May 23, 2022",Pittsburgh Pirates,Colorado Rockies,2,1,Pittsburgh Pirates,PNC Park
ARI202205230,"May 23, 2022",Arizona Diamondbacks,Kansas City Royals,9,5,Arizona Diamondbacks,Chase Field
WAS202205230,"May 23, 2022",Washington Nationals,Los Angeles Dodgers,1,10,Los Angeles Dodgers,Nationals Park
ANA202205240,"May 24, 2022",Los Angeles Angels,Texas Rangers,5,3,Los Angeles Angels,Angel Stadium of Anaheim
SLN202205230,"May 23, 2022",St. Louis Cardinals,Toronto Blue Jays,7,3,St. Louis Cardinals,Busch Stadium III
SEA202205230,"May 23, 2022",Seattle Mariners,Oakland Athletics,7,6,Seattle Mariners,T-Mobile Park
ARI202205240,"May 24, 2022",Arizona Diamondbacks,Kansas City Royals,8,6,Arizona Diamondbacks,Chase Field
CIN202205240,"May 24, 2022",Cincinnati Reds,Chicago Cubs,4,11,Chicago Cubs,Great American Ball Park
MIN202205240,"May 24, 2022",Minnesota Twins,Detroit Tigers,2,0,Minnesota Twins,Target Field
ATL202205240,"May 24, 2022",Atlanta Braves,Philadelphia Phillies,6,5,Atlanta Braves,Truist Park
CHA202205240,"May 24, 2022",Chicago White Sox,Boston Red Sox,3,16,Boston Red Sox,Guaranteed Rate Field
PIT202205240,"May 24, 2022",Pittsburgh Pirates,Colorado Rockies,1,2,Colorado Rockies,PNC Park
HOU202205240,"May 24, 2022",Houston Astros,Cleveland Guardians,7,3,Houston Astros,Minute Maid Park
NYA202205240,"May 24, 2022",New York Yankees,Baltimore Orioles,7,6,New York Yankees,Yankee Stadium III
SFN202205240,"May 24, 2022",San Francisco Giants,New York Mets,13,12,San Francisco Giants,Oracle Park
SEA202205240,"May 24, 2022",Seattle Mariners,Oakland Athletics,5,7,Oakland Athletics,T-Mobile Park
SLN202205240,"May 24, 2022",St. Louis Cardinals,Toronto Blue Jays,1,8,Toronto Blue Jays,Busch Stadium III
CHA202205250,"May 25, 2022",Chicago White Sox,Boston Red Sox,3,1,Chicago White Sox,Guaranteed Rate Field
ANA202205250,"May 25, 2022",Los Angeles Angels,Texas Rangers,2,7,Texas Rangers,Angel Stadium of Anaheim
SFN202205230,"May 23, 2022",San Francisco Giants,New York Mets,3,13,New York Mets,Oracle Park
WAS202205240,"May 24, 2022",Washington Nationals,Los Angeles Dodgers,4,9,Los Angeles Dodgers,Nationals Park
ATL202205250,"May 25, 2022",Atlanta Braves,Philadelphia Phillies,8,4,Atlanta Braves,Truist Park
TBA202205240,"May 24, 2022",Tampa Bay Rays,Miami Marlins,4,0,Tampa Bay Rays,Tropicana Field
PIT202205250,"May 25, 2022",Pittsburgh Pirates,Colorado Rockies,10,5,Pittsburgh Pirates,PNC Park
HOU202205250,"May 25, 2022",Houston Astros,Cleveland Guardians,2,1,Houston Astros,Minute Maid Park
MIN202205250,"May 25, 2022",Minnesota Twins,Detroit Tigers,2,4,Detroit Tigers,Target Field
SDN202205240,"May 24, 2022",San Diego Padres,Milwaukee Brewers,1,4,Milwaukee Brewers,Petco Park
NYA202205250,"May 25, 2022",New York Yankees,Baltimore Orioles,2,0,New York Yankees,Yankee Stadium III
SFN202205250,"May 25, 2022",San Francisco Giants,New York Mets,9,3,San Francisco Giants,Oracle Park
CIN202205250,"May 25, 2022",Cincinnati Reds,Chicago Cubs,4,3,Cincinnati Reds,Great American Ball Park
ATL202205260,"May 26, 2022",Atlanta Braves,Philadelphia Phillies,1,4,Philadelphia Phillies,Truist Park
SEA202205250,"May 25, 2022",Seattle Mariners,Oakland Athletics,2,4,Oakland Athletics,T-Mobile Park
SDN202205250,"May 25, 2022",San Diego Padres,Milwaukee Brewers,1,2,Milwaukee Brewers,Petco Park
ANA202205260,"May 26, 2022",Los Angeles Angels,Toronto Blue Jays,3,6,Toronto Blue Jays,Angel Stadium of Anaheim
ARI202205260,"May 26, 2022",Arizona Diamondbacks,Los Angeles Dodgers,1,14,Los Angeles Dodgers,Chase Field
OAK202205260,"May 26, 2022",Oakland Athletics,Texas Rangers,1,4,Texas Rangers,RingCentral Coliseum
CHA202205260,"May 26, 2022",Chicago White Sox,Boston Red Sox,7,16,Boston Red Sox,Guaranteed Rate Field
CIN202205260,"May 26, 2022",Cincinnati Reds,Chicago Cubs,20,5,Cincinnati Reds,Great American Ball Park
WAS202205250,"May 25, 2022",Washington Nationals,Los Angeles Dodgers,1,0,Washington Nationals,Nationals Park
TBA202205250,"May 25, 2022",Tampa Bay Rays,Miami Marlins,5,4,Tampa Bay Rays,Tropicana Field
DET202205260,"May 26, 2022",Detroit Tigers,Cleveland Guardians,4,3,Detroit Tigers,Comerica Park
MIN202205260,"May 26, 2022",Minnesota Twins,Kansas City Royals,2,3,Kansas City Royals,Target Field
TBA202205260,"May 26, 2022",Tampa Bay Rays,New York Yankees,2,7,New York Yankees,Tropicana Field
CIN202205270,"May 27, 2022",Cincinnati Reds,San Francisco Giants,5,1,Cincinnati Reds,Great American Ball Park
NYN202205270,"May 27, 2022",New York Mets,Philadelphia Phillies,8,6,New York Mets,Citi Field
WAS202205260,"May 26, 2022",Washington Nationals,Colorado Rockies,7,3,Washington Nationals,Nationals Park
BOS202205270,"May 27, 2022",Boston Red Sox,Baltimore Orioles,8,12,Baltimore Orioles,Fenway Park
ANA202205270,"May 27, 2022",Los Angeles Angels,Toronto Blue Jays,3,4,Toronto Blue Jays,Angel Stadium of Anaheim
ARI202205270,"May 27, 2022",Arizona Diamondbacks,Los Angeles Dodgers,4,6,Los Angeles Dodgers,Chase Field
SLN202205270,"May 27, 2022",St. Louis Cardinals,Milwaukee Brewers,4,2,St. Louis Cardinals,Busch Stadium III
OAK202205270,"May 27, 2022",Oakland Athletics,Texas Rangers,5,8,Texas Rangers,RingCentral Coliseum
SLN202205260,"May 26, 2022",St. Louis Cardinals,Milwaukee Brewers,3,4,Milwaukee Brewers,Busch Stadium III
ATL202205270,"May 27, 2022",Atlanta Braves,Miami Marlins,6,4,Atlanta Braves,Truist Park
ATL202205280,"May 28, 2022",Atlanta Braves,Miami Marlins,1,4,Miami Marlins,Truist Park
ARI202205280,"May 28, 2022",Arizona Diamondbacks,Los Angeles Dodgers,2,3,Los Angeles Dodgers,Chase Field
MIN202205270,"May 27, 2022",Minnesota Twins,Kansas City Royals,10,7,Minnesota Twins,Target Field
BOS202205282,"May 28, 2022",Boston Red Sox,Baltimore Orioles,2,4,Baltimore Orioles,Fenway Park
CHA202205280,"May 28, 2022",Chicago White Sox,Chicago Cubs,1,5,Chicago Cubs,Guaranteed Rate Field
ANA202205280,"May 28, 2022",Los Angeles Angels,Toronto Blue Jays,5,6,Toronto Blue Jays,Angel Stadium of Anaheim
SDN202205270,"May 27, 2022",San Diego Padres,Pittsburgh Pirates,4,3,San Diego Padres,Petco Park
TBA202205270,"May 27, 2022",Tampa Bay Rays,New York Yankees,0,2,New York Yankees,Tropicana Field
OAK202205280,"May 28, 2022",Oakland Athletics,Texas Rangers,4,11,Texas Rangers,RingCentral Coliseum
NYN202205280,"May 28, 2022",New York Mets,Philadelphia Phillies,8,2,New York Mets,Citi Field
MIN202205280,"May 28, 2022",Minnesota Twins,Kansas City Royals,3,7,Kansas City Royals,Target Field
CIN202205280,"May 28, 2022",Cincinnati Reds,San Francisco Giants,3,2,Cincinnati Reds,Great American Ball Park
BOS202205281,"May 28, 2022",Boston Red Sox,Baltimore Orioles,5,3,Boston Red Sox,Fenway Park
TBA202205280,"May 28, 2022",Tampa Bay Rays,New York Yankees,3,1,Tampa Bay Rays,Tropicana Field
SEA202205270,"May 27, 2022",Seattle Mariners,Houston Astros,6,1,Seattle Mariners,T-Mobile Park
SEA202205280,"May 28, 2022",Seattle Mariners,Houston Astros,6,0,Seattle Mariners,T-Mobile Park
DET202205280,"May 28, 2022",Detroit Tigers,Cleveland Guardians,1,8,Cleveland Guardians,Comerica Park
SDN202205280,"May 28, 2022",San Diego Padres,Pittsburgh Pirates,2,4,Pittsburgh Pirates,Petco Park
BOS202205290,"May 29, 2022",Boston Red Sox,Baltimore Orioles,12,2,Boston Red Sox,Fenway Park
ARI202205290,"May 29, 2022",Arizona Diamondbacks,Los Angeles Dodgers,1,3,Los Angeles Dodgers,Chase Field
WAS202205281,"May 28, 2022",Washington Nationals,Colorado Rockies,13,7,Washington Nationals,Nationals Park
WAS202205282,"May 28, 2022",Washington Nationals,Colorado Rockies,2,3,Colorado Rockies,Nationals Park
ANA202205290,"May 29, 2022",Los Angeles Angels,Toronto Blue Jays,10,11,Toronto Blue Jays,Angel Stadium of Anaheim
CIN202205290,"May 29, 2022",Cincinnati Reds,San Francisco Giants,4,6,San Francisco Giants,Great American Ball Park
NYN202205290,"May 29, 2022",New York Mets,Philadelphia Phillies,5,4,New York Mets,Citi Field
CHA202205290,"May 29, 2022",Chicago White Sox,Chicago Cubs,5,4,Chicago White Sox,Guaranteed Rate Field
SEA202205290,"May 29, 2022",Seattle Mariners,Houston Astros,1,2,Houston Astros,T-Mobile Park
ATL202205290,"May 29, 2022",Atlanta Braves,Miami Marlins,6,3,Atlanta Braves,Truist Park
SLN202205290,"May 29, 2022",St. Louis Cardinals,Milwaukee Brewers,0,8,Milwaukee Brewers,Busch Stadium III
MIN202205290,"May 29, 2022",Minnesota Twins,Kansas City Royals,7,3,Minnesota Twins,Target Field
WAS202205290,"May 29, 2022",Washington Nationals,Colorado Rockies,6,5,Washington Nationals,Nationals Park
OAK202205290,"May 29, 2022",Oakland Athletics,Texas Rangers,6,5,Oakland Athletics,RingCentral Coliseum
SDN202205290,"May 29, 2022",San Diego Padres,Pittsburgh Pirates,4,2,San Diego Padres,Petco Park
